code,"102","103","104","105","106","107","108","124","125","126"
Ltr,10.50 ,11.25 ,12.00 ,12.25 ,12.50 ,12.75 ,13.00 ,13.25 ,13.25 ,18.50 
1,13.75 ,15.00 ,16.75 ,17.50 ,18.00 ,18.50 ,19.00 ,22.50 ,22.00 ,31.50 
2,14.75 ,16.00 ,18.50 ,19.75 ,20.25 ,20.75 ,21.25 ,24.00 ,24.25 ,33.50 
3,15.75 ,17.00 ,20.25 ,21.50 ,22.25 ,22.75 ,23.25 ,25.50 ,26.75 ,35.25 
4,16.75 ,18.00 ,22.00 ,23.50 ,24.25 ,24.75 ,25.25 ,26.50 ,28.50 ,36.25 
5,17.50 ,19.00 ,23.75 ,25.25 ,26.25 ,26.75 ,27.25 ,28.50 ,30.75 ,37.50 
6,18.25 ,20.00 ,25.75 ,27.25 ,28.50 ,29.00 ,29.50 ,30.25 ,32.75 ,38.50 
7,19.00 ,21.00 ,27.75 ,29.25 ,30.50 ,31.00 ,31.50 ,32.00 ,34.75 ,39.75 
8,19.75 ,22.00 ,29.75 ,31.25 ,32.50 ,33.00 ,33.50 ,33.75 ,37.00 ,41.00 
9,20.50 ,23.00 ,31.75 ,33.25 ,34.50 ,35.00 ,35.50 ,35.25 ,39.00 ,42.75 
10,21.25 ,24.00 ,33.50 ,35.25 ,36.50 ,37.00 ,37.50 ,37.25 ,41.25 ,44.75 
11,22.00 ,25.00 ,35.25 ,37.25 ,38.50 ,39.00 ,39.50 ,40.00 ,44.00 ,46.25 
12,22.75 ,26.00 ,36.75 ,39.00 ,40.50 ,41.00 ,41.50 ,41.50 ,45.50 ,48.00 
13,23.50 ,27.00 ,38.25 ,40.75 ,42.25 ,43.00 ,43.50 ,42.75 ,46.75 ,49.50 
14,24.25 ,28.00 ,39.75 ,42.50 ,44.00 ,44.75 ,45.50 ,44.25 ,48.00 ,51.00 
15,25.00 ,29.00 ,41.25 ,44.00 ,45.50 ,46.50 ,47.50 ,46.25 ,49.50 ,52.75 
16,25.75 ,29.75 ,42.75 ,45.50 ,47.00 ,48.00 ,49.25 ,48.00 ,51.00 ,54.50 
17,26.50 ,30.50 ,44.25 ,47.00 ,48.50 ,49.75 ,51.00 ,50.00 ,52.50 ,56.25 
18,27.25 ,31.25 ,45.75 ,48.50 ,50.00 ,51.25 ,52.50 ,52.00 ,53.75 ,57.75 
19,28.00 ,32.00 ,47.25 ,50.00 ,51.50 ,52.75 ,54.00 ,54.00 ,55.00 ,59.50 
20,28.75 ,32.75 ,48.75 ,51.50 ,53.00 ,54.25 ,55.50 ,55.75 ,56.25 ,61.00 
21,29.50 ,33.50 ,50.25 ,53.00 ,54.50 ,55.75 ,57.00 ,57.25 ,57.25 ,62.50 
22,30.25 ,34.25 ,51.75 ,54.50 ,56.00 ,57.25 ,58.50 ,58.75 ,58.25 ,64.25 
23,31.00 ,35.00 ,53.25 ,56.00 ,57.50 ,58.75 ,60.00 ,60.75 ,60.00 ,66.00 
24,31.75 ,35.75 ,54.75 ,57.50 ,59.00 ,60.25 ,61.50 ,61.75 ,61.00 ,67.00 
25,32.50 ,36.50 ,56.25 ,59.00 ,60.50 ,61.75 ,63.00 ,62.75 ,62.00 ,68.00 
26,33.25 ,37.25 ,57.75 ,60.50 ,62.00 ,63.25 ,64.75 ,64.25 ,63.50 ,69.50 
27,34.00 ,38.00 ,59.25 ,62.00 ,63.50 ,64.75 ,66.25 ,65.75 ,65.25 ,71.25 
28,34.75 ,38.75 ,60.75 ,63.50 ,65.00 ,66.50 ,67.75 ,67.50 ,67.25 ,72.75 
29,35.50 ,39.50 ,62.25 ,65.00 ,66.75 ,68.00 ,69.50 ,69.00 ,69.00 ,74.25 
30,36.25 ,40.25 ,63.75 ,66.50 ,68.25 ,69.50 ,71.00 ,70.50 ,70.75 ,75.75 
31,37.00 ,41.00 ,65.25 ,68.00 ,69.75 ,71.25 ,72.75 ,71.75 ,72.00 ,77.00 
32,37.75 ,41.75 ,66.75 ,69.75 ,71.50 ,72.75 ,74.25 ,72.75 ,73.00 ,78.00 
33,38.50 ,42.50 ,68.25 ,71.50 ,73.25 ,74.50 ,76.00 ,74.00 ,74.25 ,79.25 
34,39.25 ,43.25 ,69.75 ,73.25 ,74.75 ,76.00 ,77.75 ,75.50 ,75.75 ,81.25 
35,40.00 ,44.00 ,71.25 ,75.00 ,76.25 ,77.75 ,79.25 ,77.25 ,77.50 ,83.00 
36,40.75 ,44.75 ,72.75 ,76.75 ,78.00 ,79.50 ,81.00 ,78.25 ,78.50 ,84.25 
37,41.50 ,45.50 ,74.25 ,78.50 ,79.50 ,81.00 ,82.75 ,80.00 ,80.00 ,86.25 
38,42.25 ,46.25 ,75.75 ,80.25 ,81.25 ,82.75 ,84.50 ,82.00 ,82.00 ,88.00 
39,43.00 ,47.00 ,77.25 ,82.00 ,83.00 ,84.50 ,86.25 ,83.75 ,83.75 ,89.75 
40,43.75 ,48.00 ,78.75 ,83.75 ,84.75 ,86.25 ,88.00 ,85.50 ,85.50 ,91.50 
41,44.50 ,49.00 ,80.25 ,85.25 ,86.25 ,88.00 ,89.75 ,87.00 ,87.00 ,93.00 
42,45.25 ,50.00 ,81.75 ,86.75 ,88.00 ,89.75 ,91.50 ,88.25 ,88.25 ,94.25 
43,46.00 ,51.00 ,83.25 ,88.25 ,89.50 ,91.25 ,93.00 ,89.50 ,89.50 ,95.50 
44,47.00 ,52.00 ,84.75 ,89.75 ,91.25 ,93.00 ,94.75 ,90.50 ,90.50 ,96.50 
45,48.00 ,53.00 ,86.25 ,91.00 ,92.75 ,94.50 ,96.25 ,91.75 ,91.75 ,97.75 
46,48.75 ,54.00 ,87.75 ,92.25 ,94.25 ,96.00 ,97.75 ,92.25 ,92.25 ,98.25 
47,49.50 ,55.00 ,89.25 ,93.50 ,95.75 ,97.50 ,99.50 ,93.00 ,93.00 ,98.75 
48,50.25 ,56.00 ,90.75 ,94.75 ,97.25 ,99.25 ,101.00 ,93.75 ,93.75 ,99.75 
49,51.00 ,57.00 ,92.25 ,96.00 ,98.75 ,100.75 ,102.50 ,95.00 ,95.00 ,101.00 
50,51.75 ,58.25 ,93.75 ,97.25 ,100.50 ,102.25 ,104.25 ,96.25 ,96.25 ,102.25 
51,52.75 ,59.50 ,95.25 ,98.75 ,102.25 ,104.25 ,106.25 ,97.25 ,97.25 ,103.25 
52,53.75 ,60.75 ,96.75 ,100.25 ,104.00 ,106.00 ,108.00 ,98.75 ,98.50 ,104.25 
53,54.75 ,62.00 ,98.25 ,101.75 ,105.75 ,108.00 ,110.00 ,100.00 ,99.25 ,105.25 
54,55.75 ,63.25 ,99.75 ,103.25 ,107.25 ,109.75 ,112.00 ,101.00 ,100.00 ,106.25 
55,56.75 ,64.50 ,101.25 ,104.75 ,109.00 ,111.75 ,113.75 ,103.00 ,102.00 ,108.00 
56,57.50 ,65.75 ,102.75 ,106.25 ,110.50 ,113.75 ,115.75 ,104.75 ,104.50 ,110.00 
57,58.50 ,67.00 ,104.25 ,107.75 ,112.00 ,115.50 ,117.75 ,107.00 ,107.00 ,112.50 
58,59.50 ,68.25 ,105.75 ,109.25 ,113.75 ,117.50 ,119.75 ,109.50 ,109.75 ,114.75 
59,60.50 ,69.50 ,107.25 ,110.75 ,115.25 ,119.50 ,121.75 ,111.25 ,111.75 ,117.00 
60,61.50 ,71.00 ,109.00 ,112.25 ,116.75 ,121.25 ,123.50 ,113.25 ,113.75 ,119.00 
61,62.75 ,72.50 ,110.75 ,114.50 ,119.00 ,123.50 ,126.25 ,115.75 ,116.25 ,121.50 
62,64.00 ,74.00 ,112.50 ,116.50 ,121.00 ,125.50 ,128.75 ,117.75 ,118.25 ,123.50 
63,65.25 ,75.50 ,114.25 ,118.50 ,123.00 ,127.75 ,131.25 ,119.75 ,120.25 ,125.75 
64,66.50 ,77.00 ,116.00 ,120.50 ,125.25 ,130.00 ,133.50 ,121.75 ,122.50 ,127.75 
65,67.75 ,78.50 ,117.75 ,122.50 ,127.25 ,132.25 ,135.75 ,123.50 ,124.25 ,129.50 
66,69.25 ,80.00 ,119.50 ,124.50 ,129.50 ,134.25 ,138.00 ,125.00 ,125.50 ,130.75 
67,70.50 ,81.50 ,121.25 ,126.50 ,131.50 ,136.50 ,140.25 ,126.75 ,127.25 ,132.75 
68,71.75 ,83.00 ,123.00 ,128.50 ,133.50 ,138.75 ,142.50 ,128.75 ,129.25 ,134.75 
69,73.00 ,84.50 ,124.75 ,130.50 ,135.75 ,141.00 ,144.75 ,130.25 ,130.75 ,136.25 
70,74.50 ,86.00 ,126.75 ,132.50 ,137.75 ,143.00 ,147.00 ,132.25 ,133.00 ,138.25 
71,75.75 ,87.50 ,128.75 ,134.50 ,140.00 ,145.25 ,149.25 ,135.00 ,135.50 ,140.50 
72,77.00 ,89.00 ,130.75 ,136.50 ,142.00 ,147.50 ,151.50 ,137.75 ,136.25 ,143.25 
73,78.25 ,90.50 ,132.75 ,138.50 ,144.00 ,149.50 ,153.75 ,139.75 ,137.50 ,145.00 
74,79.75 ,92.00 ,134.75 ,140.75 ,146.25 ,151.75 ,156.00 ,141.50 ,138.75 ,146.50 
75,81.00 ,93.50 ,136.75 ,142.75 ,148.25 ,154.00 ,158.25 ,142.25 ,140.00 ,148.25 
76,82.25 ,95.00 ,139.00 ,144.75 ,150.50 ,156.25 ,160.50 ,144.75 ,143.00 ,150.25 
77,83.75 ,96.50 ,141.25 ,146.75 ,152.50 ,158.25 ,162.75 ,147.00 ,146.00 ,152.25 
78,85.00 ,98.00 ,143.50 ,148.75 ,154.50 ,160.50 ,165.00 ,149.75 ,149.00 ,155.00 
79,86.50 ,99.50 ,145.75 ,150.75 ,156.75 ,162.75 ,167.25 ,152.50 ,152.00 ,157.75 
80,87.75 ,101.25 ,148.25 ,152.75 ,158.75 ,164.75 ,169.50 ,155.00 ,155.00 ,160.50 
81,89.25 ,103.00 ,150.50 ,154.75 ,161.00 ,167.00 ,171.75 ,157.50 ,158.00 ,163.00 
82,90.50 ,104.75 ,152.75 ,156.75 ,163.00 ,169.25 ,174.00 ,160.50 ,161.25 ,165.75 
83,92.25 ,106.50 ,154.75 ,158.75 ,165.00 ,171.50 ,176.00 ,162.50 ,163.75 ,167.75 
84,93.25 ,108.25 ,156.75 ,160.75 ,167.25 ,173.50 ,178.25 ,164.50 ,166.50 ,169.75 
85,94.50 ,110.00 ,158.75 ,162.75 ,169.25 ,175.75 ,180.50 ,166.50 ,169.00 ,172.00 
86,95.75 ,111.75 ,160.75 ,165.00 ,171.50 ,178.00 ,182.75 ,168.75 ,171.50 ,174.25 
87,97.00 ,113.50 ,162.75 ,167.00 ,173.50 ,180.00 ,185.00 ,170.75 ,174.00 ,176.25 
88,98.25 ,115.25 ,164.75 ,169.00 ,175.50 ,182.25 ,187.25 ,172.75 ,176.75 ,178.25 
89,99.50 ,117.00 ,166.50 ,171.00 ,177.75 ,184.50 ,189.50 ,174.75 ,179.25 ,180.25 
90,100.50 ,118.75 ,168.50 ,173.00 ,179.75 ,186.75 ,191.75 ,177.00 ,181.75 ,182.50 
91,101.75 ,120.50 ,170.50 ,175.00 ,182.00 ,188.75 ,194.00 ,179.00 ,184.25 ,184.50 
92,103.00 ,122.25 ,172.50 ,177.00 ,184.00 ,191.00 ,196.25 ,181.00 ,186.75 ,186.75 
93,104.25 ,123.25 ,174.50 ,179.00 ,186.00 ,193.25 ,198.50 ,183.00 ,189.25 ,189.00 
94,105.50 ,124.75 ,176.50 ,181.00 ,188.25 ,195.50 ,200.75 ,185.25 ,191.75 ,191.00 
95,106.75 ,126.25 ,178.50 ,183.00 ,190.25 ,197.50 ,203.00 ,187.25 ,194.25 ,192.75 
96,108.00 ,127.75 ,180.25 ,185.00 ,192.50 ,199.75 ,205.25 ,189.25 ,196.75 ,194.75 
97,109.00 ,129.00 ,182.25 ,187.00 ,194.50 ,202.00 ,207.50 ,191.25 ,199.50 ,196.75 
98,110.25 ,130.50 ,184.00 ,189.00 ,196.50 ,204.00 ,209.75 ,193.50 ,202.25 ,198.75 
99,111.50 ,132.00 ,185.75 ,191.25 ,198.75 ,206.25 ,212.00 ,195.75 ,204.75 ,201.00 
100,112.75 ,133.50 ,187.25 ,192.00 ,199.50 ,207.00 ,212.75 ,196.50 ,206.25 ,202.00 
101,114.00 ,134.75 ,189.00 ,193.75 ,201.50 ,209.25 ,215.00 ,198.50 ,209.00 ,204.00 
102,115.25 ,136.25 ,190.75 ,195.75 ,203.50 ,211.25 ,217.00 ,201.00 ,211.50 ,206.25 
103,116.25 ,137.75 ,192.50 ,197.75 ,205.50 ,213.25 ,219.25 ,203.25 ,214.00 ,208.50 
104,117.50 ,139.00 ,194.50 ,199.50 ,207.50 ,215.50 ,221.25 ,205.50 ,216.50 ,211.00 
105,118.75 ,140.50 ,196.25 ,201.50 ,209.50 ,217.50 ,223.50 ,207.50 ,219.00 ,213.00 
106,120.00 ,142.00 ,198.25 ,203.50 ,211.50 ,219.50 ,225.50 ,209.75 ,221.75 ,215.50 
107,121.25 ,143.50 ,200.00 ,205.25 ,213.50 ,221.50 ,227.75 ,212.00 ,224.25 ,217.75 
108,122.50 ,144.75 ,202.00 ,207.25 ,215.50 ,223.75 ,229.75 ,214.25 ,226.50 ,219.75 
109,123.50 ,146.25 ,203.75 ,209.25 ,217.50 ,225.75 ,232.00 ,216.00 ,228.75 ,221.50 
110,124.75 ,147.75 ,205.75 ,211.00 ,219.50 ,227.75 ,234.00 ,217.50 ,229.75 ,223.00 
111,126.00 ,149.25 ,207.50 ,213.00 ,221.50 ,230.00 ,236.25 ,219.75 ,231.50 ,225.00 
112,127.25 ,150.50 ,209.50 ,215.00 ,223.50 ,232.00 ,238.25 ,221.75 ,233.50 ,227.00 
113,128.50 ,152.00 ,211.25 ,216.75 ,225.50 ,234.00 ,240.50 ,223.75 ,235.50 ,229.00 
114,129.75 ,153.50 ,213.25 ,218.75 ,227.50 ,236.00 ,242.50 ,225.75 ,237.75 ,231.00 
115,130.50 ,154.50 ,215.00 ,220.75 ,229.50 ,238.25 ,244.75 ,227.25 ,239.25 ,232.50 
116,131.75 ,156.00 ,217.00 ,222.50 ,231.50 ,240.25 ,246.75 ,229.50 ,241.50 ,234.75 
117,133.00 ,157.50 ,218.75 ,224.50 ,233.50 ,242.25 ,249.00 ,231.50 ,244.00 ,237.00 
118,134.25 ,158.75 ,220.75 ,226.50 ,235.50 ,244.50 ,251.00 ,233.75 ,246.75 ,239.25 
119,135.00 ,160.00 ,222.50 ,228.25 ,237.50 ,246.50 ,253.25 ,235.25 ,248.25 ,240.75 
120,136.25 ,161.25 ,224.50 ,230.25 ,239.50 ,248.50 ,255.25 ,237.25 ,250.25 ,242.75 
121,137.50 ,162.75 ,226.25 ,232.25 ,241.50 ,250.50 ,257.50 ,239.25 ,252.25 ,244.75 
122,138.50 ,163.75 ,228.25 ,234.00 ,243.50 ,252.75 ,259.50 ,240.75 ,254.00 ,246.25 
123,139.75 ,165.25 ,230.00 ,236.00 ,245.50 ,254.75 ,261.75 ,243.00 ,256.25 ,248.50 
124,140.75 ,166.75 ,231.75 ,238.00 ,247.50 ,256.75 ,263.75 ,245.00 ,258.25 ,250.50 
125,142.00 ,168.25 ,233.75 ,240.00 ,249.50 ,259.00 ,266.00 ,246.75 ,261.75 ,252.25 
126,143.00 ,169.25 ,235.50 ,241.75 ,251.25 ,261.00 ,268.25 ,248.25 ,263.50 ,253.75 
127,144.25 ,170.75 ,237.50 ,243.75 ,253.25 ,263.00 ,270.25 ,250.25 ,265.50 ,255.75 
128,145.50 ,172.00 ,239.25 ,245.75 ,255.25 ,265.00 ,272.50 ,252.25 ,267.75 ,257.50 
129,146.25 ,173.25 ,241.25 ,247.50 ,257.25 ,267.25 ,274.50 ,253.75 ,269.50 ,259.00 
130,147.50 ,174.50 ,243.00 ,249.50 ,259.25 ,269.25 ,276.75 ,255.75 ,271.75 ,261.00 
131,148.75 ,176.00 ,245.00 ,251.50 ,261.25 ,271.25 ,278.75 ,257.75 ,273.75 ,263.00 
132,150.00 ,177.50 ,246.75 ,253.25 ,263.25 ,273.25 ,281.00 ,259.75 ,276.00 ,265.00 
133,150.75 ,178.50 ,248.75 ,255.25 ,265.25 ,275.50 ,283.00 ,261.00 ,277.75 ,266.25 
134,151.75 ,179.50 ,250.50 ,257.25 ,267.25 ,277.50 ,285.25 ,262.50 ,279.50 ,267.75 
135,152.75 ,180.75 ,252.50 ,259.00 ,269.25 ,279.50 ,287.25 ,263.75 ,281.25 ,269.25 
136,153.50 ,181.75 ,254.25 ,261.00 ,271.25 ,281.75 ,289.50 ,265.25 ,282.75 ,270.75 
137,155.00 ,183.50 ,256.25 ,263.00 ,273.25 ,283.75 ,291.50 ,268.00 ,285.50 ,273.25 
138,155.75 ,184.25 ,258.00 ,264.75 ,275.25 ,285.75 ,293.75 ,268.75 ,286.75 ,274.00 
139,156.25 ,185.00 ,260.00 ,266.75 ,277.25 ,287.75 ,295.75 ,269.75 ,288.00 ,275.00 
140,157.00 ,185.75 ,261.75 ,268.75 ,279.25 ,290.00 ,298.00 ,270.75 ,288.75 ,276.00 
141,157.50 ,186.50 ,263.75 ,270.50 ,281.25 ,292.00 ,300.00 ,271.25 ,290.00 ,276.75 
142,158.00 ,187.25 ,265.50 ,272.50 ,283.25 ,294.00 ,302.25 ,272.25 ,291.25 ,277.75 
143,158.75 ,187.75 ,267.25 ,274.50 ,285.25 ,296.25 ,304.25 ,273.25 ,292.25 ,278.50 
144,159.25 ,188.50 ,269.25 ,276.25 ,287.25 ,298.25 ,306.50 ,274.00 ,293.50 ,279.50 
145,160.00 ,189.25 ,270.00 ,278.25 ,289.25 ,300.25 ,308.50 ,275.00 ,294.50 ,280.50 
146,160.50 ,190.00 ,271.00 ,280.25 ,291.25 ,302.25 ,310.75 ,276.00 ,295.50 ,281.50 
147,161.25 ,190.75 ,272.00 ,282.00 ,293.25 ,304.50 ,312.75 ,277.00 ,296.75 ,282.50 
148,161.75 ,191.50 ,273.00 ,284.00 ,295.25 ,306.50 ,315.00 ,278.00 ,298.00 ,283.25 
149,162.25 ,192.25 ,274.00 ,286.00 ,297.25 ,308.50 ,317.00 ,279.00 ,299.00 ,284.25 
150,163.00 ,192.75 ,275.00 ,287.75 ,299.25 ,310.75 ,319.25 ,279.75 ,299.75 ,285.00 
